Variance,Skewness,Curtosis,Entropy,Class,Scaled_Variance,Scaled_Skewness,Scaled_Curtosis,Scaled_Entropy,Scaled_Class,Radius
0.4283,-0.94981,-1.0731,0.3211,1,42.83,-94.981,-107.31,32.11,100,1
1.5904,2.2121,-3.1183,-0.11725,1,159.04,221.21,-311.83,-11.725,100,1
1.7425,3.6833,-4.0129,-1.7207,1,174.25,368.33,-401.29,-172.07,100,1
-0.23356,3.2405,-3.0669,-2.7784,1,-23.356,324.05,-306.69,-277.84,100,1
-3.6227,3.9958,-0.35845,-3.9047,1,-362.27,399.58,-35.845,-390.47,100,1
-6.1536,7.9295,0.61663,-3.2646,1,-615.36,792.95,61.663,-326.46,100,1
-3.9172,2.6652,0.78886,-0.7819,1,-391.72,266.52,78.886,-78.19,100,1
-2.2214,-0.23798,0.56008,0.05602,1,-222.14,-23.798,56.008,5.602,100,1
-0.49241,0.89392,-1.6283,-0.56854,1,-49.241,89.392,-162.83,-56.854,100,1
0.26517,2.4066,-2.8416,-0.59958,1,26.517,240.66,-284.16,-59.958,100,1
-0.10234,1.8189,-2.2169,-0.56725,1,-10.234,181.89,-221.69,-56.725,100,1
-1.6176,1.0926,-0.35502,-0.59958,1,-161.76,109.26,-35.502,-59.958,100,1
-1.8448,1.254,0.27218,-1.0728,1,-184.48,125.4,27.218,-107.28,100,1
-1.2786,-2.4087,4.5735,0.47627,1,-127.86,-240.87,457.35,47.627,100,1
-2.902,-7.6563,11.8318,-0.84268,1,-290.2,-765.63,1183.18,-84.268,100,1
-4.3773,-5.5167,10.939,-0.4082,1,-437.73,-551.67,1093.9,-40.82,100,1
-2.0529,3.8385,-0.79544,-1.2138,1,-205.29,383.85,-79.544,-121.38,100,1
0.18868,0.70148,-0.51182,0.0055892,1,18.868,70.148,-51.182,0.55892,100,1
-1.7279,-6.841,8.9494,0.68058,1,-172.79,-684.1,894.94,68.058,100,1
-3.3793,-13.7731,17.9274,-2.0323,1,-337.93,-1377.31,1792.74,-203.23,100,1
-3.1273,-7.1121,11.3897,-0.083634,1,-312.73,-711.21,1138.97,-8.3634,100,1
-2.121,-0.05588,1.949,1.353,1,-212.1,-5.588,194.9,135.3,100,1
-1.7697,3.4329,-1.2144,-2.3789,1,-176.97,343.29,-121.44,-237.89,100,1
-0.0012852,0.13863,-0.19651,0.0081754,1,-0.12852,13.863,-19.651,0.81754,100,1
-1.682,-6.8121,7.1398,1.3323,1,-168.2,-681.21,713.98,133.23,100,1
-3.4917,-12.1736,14.3689,-0.61639,1,-349.17,-1217.36,1436.89,-61.639,100,1
-3.1158,-8.6289,10.4403,0.97153,1,-311.58,-862.89,1044.03,97.153,100,1
-2.0891,-0.48422,1.704,1.7435,1,-208.91,-48.422,170.4,174.35,100,1
-1.6936,2.7852,-2.1835,-1.9276,1,-169.36,278.52,-218.35,-192.76,100,1
-1.2846,3.2715,-1.7671,-3.2608,1,-128.46,327.15,-176.71,-326.08,100,1
-0.092194,0.39315,-0.32846,-0.13794,1,-9.2194,39.315,-32.846,-13.794,100,1
-1.0292,-6.3879,5.5255,0.79955,1,-102.92,-638.79,552.55,79.955,100,1
-2.2083,-9.1069,8.9991,-0.28406,1,-220.83,-910.69,899.91,-28.406,100,1
-1.0744,-6.3113,5.355,0.80472,1,-107.44,-631.13,535.5,80.472,100,1
-0.51003,-0.23591,0.020273,0.76334,1,-51.003,-23.591,2.0273,76.334,100,1
-0.36372,3.0439,-3.4816,-2.7836,1,-36.372,304.39,-348.16,-278.36,100,1
-6.3979,6.4479,1.0836,-6.6176,1,-639.79,644.79,108.36,-661.76,100,1
-2.2501,3.3129,-0.88369,-2.8974,1,-225.01,331.29,-88.369,-289.74,100,1
-1.1859,-1.2519,2.2635,0.77239,1,-118.59,-125.19,226.35,77.239,100,1
-1.8076,-8.8131,8.7086,-0.21682,1,-180.76,-881.31,870.86,-21.682,100,1
-3.3863,-12.9889,13.0545,-2.7202,1,-338.63,-1298.89,1305.45,-272.02,100,1
-1.4106,-7.108,5.6454,0.31335,1,-141.06,-710.8,564.54,31.335,100,1
-0.21394,-0.68287,0.096532,1.1965,1,-21.394,-68.287,9.6532,119.65,100,1
0.48797,3.5674,-4.3882,-3.8116,1,48.797,356.74,-438.82,-381.16,100,1
-3.8167,5.1401,-0.65063,-5.4306,1,-381.67,514.01,-65.063,-543.06,100,1
-1.9555,0.20692,1.2473,-0.3707,1,-195.55,20.692,124.73,-37.07,100,1
-2.1786,-6.4479,6.0344,-0.20777,1,-217.86,-644.79,603.44,-20.777,100,1
-2.3299,-9.9532,8.4756,-1.8733,1,-232.99,-995.32,847.56,-187.33,100,1
0.0031201,-4.0061,1.7956,0.91722,1,0.31201,-400.61,179.56,91.722,100,1
1.3518,1.0595,-2.3437,0.39998,1,135.18,105.95,-234.37,39.998,100,1
1.2309,3.8923,-4.8277,-4.0069,1,123.09,389.23,-482.77,-400.69,100,1
-5.0301,7.5032,-0.13396,-7.5034,1,-503.01,750.32,-13.396,-750.34,100,1
-3.0799,0.60836,2.7039,-0.23751,1,-307.99,60.836,270.39,-23.751,100,1
-2.2987,-5.227,5.63,0.91722,1,-229.87,-522.7,563,91.722,100,1
-1.239,-6.541,4.8151,-0.033204,1,-123.9,-654.1,481.51,-3.3204,100,1
0.75896,0.29176,-1.6506,0.83834,1,75.896,29.176,-165.06,83.834,100,1
1.6799,4.2068,-4.5398,-2.3931,1,167.99,420.68,-453.98,-239.31,100,1
0.63655,5.2022,-5.2159,-6.1211,1,63.655,520.22,-521.59,-612.11,100,1
-6.0598,9.2952,-0.43642,-6.3694,1,-605.98,929.52,-43.642,-636.94,100,1
-3.518,2.8763,0.1548,-1.2086,1,-351.8,287.63,15.48,-120.86,100,1
-2.0336,-1.4092,1.1582,0.36507,1,-203.36,-140.92,115.82,36.507,100,1
-0.69745,-1.7672,-0.34474,-0.12372,1,-69.745,-176.72,-34.474,-12.372,100,1
0.75108,1.9161,-3.1098,-0.20518,1,75.108,191.61,-310.98,-20.518,100,1
0.84546,3.4826,-3.6307,-1.3961,1,84.546,348.26,-363.07,-139.61,100,1
-0.55648,3.2136,-3.3085,-2.7965,1,-55.648,321.36,-330.85,-279.65,100,1
-3.6817,3.2239,-0.69347,-3.4004,1,-368.17,322.39,-69.347,-340.04,100,1
-6.7526,8.8172,-0.061983,-3.725,1,-675.26,881.72,-6.1983,-372.5,100,1
-4.577,3.4515,0.66719,-0.94742,1,-457.7,345.15,66.719,-94.742,100,1
-2.9883,0.31245,0.45041,0.068951,1,-298.83,31.245,45.041,6.8951,100,1
-1.4781,0.14277,-1.1622,-0.48579,1,-147.81,14.277,-116.22,-48.579,100,1
-0.46651,2.3383,-2.9812,-1.0431,1,-46.651,233.83,-298.12,-104.31,100,1
-0.8734,1.6533,-2.1964,-0.78061,1,-87.34,165.33,-219.64,-78.061,100,1
-2.1234,1.1815,-0.55552,-0.81165,1,-212.34,118.15,-55.552,-81.165,100,1
-2.3142,2.0838,-0.46813,-1.6767,1,-231.42,208.38,-46.813,-167.67,100,1
-1.4233,-0.98912,2.3586,0.39481,1,-142.33,-98.912,235.86,39.481,100,1
-3.0866,-6.6362,10.5405,-0.89182,1,-308.66,-663.62,1054.05,-89.182,100,1
-4.7331,-6.1789,11.388,-1.0741,1,-473.31,-617.89,1138.8,-107.41,100,1
-2.8829,3.8964,-0.1888,-1.1672,1,-288.29,389.64,-18.88,-116.72,100,1
-0.036127,1.525,-1.4089,-0.76121,1,-3.6127,152.5,-140.89,-76.121,100,1
-1.7104,-4.778,6.2109,0.3974,1,-171.04,-477.8,621.09,39.74,100,1
-3.8203,-13.0551,16.9583,-2.3052,1,-382.03,-1305.51,1695.83,-230.52,100,1
-3.7181,-8.5089,12.363,-0.95518,1,-371.81,-850.89,1236.3,-95.518,100,1
-2.899,-0.60424,2.6045,1.3776,1,-289.9,-60.424,260.45,137.76,100,1
-0.98193,2.7956,-1.2341,-1.5668,1,-98.193,279.56,-123.41,-156.68,100,1
-0.17296,-1.1816,1.3818,0.7336,1,-17.296,-118.16,138.18,73.36,100,1
-1.9409,-8.6848,9.155,0.94049,1,-194.09,-868.48,915.5,94.049,100,1
-3.5713,-12.4922,14.8881,-0.47027,1,-357.13,-1249.22,1488.81,-47.027,100,1
-2.9915,-6.6258,8.6521,1.8198,1,-299.15,-662.58,865.21,181.98,100,1
-1.8483,0.31038,0.77344,1.4189,1,-184.83,31.038,77.344,141.89,100,1
-2.2677,3.2964,-2.2563,-2.4642,1,-226.77,329.64,-225.63,-246.42,100,1
-0.50816,2.868,-1.8108,-2.2612,1,-50.816,286.8,-181.08,-226.12,100,1
0.14329,-1.0885,1.0039,0.48791,1,14.329,-108.85,100.39,48.791,100,1
-0.90784,-7.9026,6.7807,0.34179,1,-90.784,-790.26,678.07,34.179,100,1
-2.0042,-9.3676,9.3333,-0.10303,1,-200.42,-936.76,933.33,-10.303,100,1
-0.93587,-5.1008,4.5367,1.3866,1,-93.587,-510.08,453.67,138.66,100,1
-0.40804,0.54214,-0.52725,0.6586,1,-40.804,54.214,-52.725,65.86,100,1
-0.8172,3.3812,-3.6684,-3.456,1,-81.72,338.12,-366.84,-345.6,100,1
-4.8392,6.6755,-0.24278,-6.5775,1,-483.92,667.55,-24.278,-657.75,100,1
-1.2792,2.1376,-0.47584,-1.3974,1,-127.92,213.76,-47.584,-139.74,100,1
-0.66008,-3.226,3.8058,1.1836,1,-66.008,-322.6,380.58,118.36,100,1
-1.7713,-10.7665,10.2184,-1.0043,1,-177.13,-1076.65,1021.84,-100.43,100,1
-3.0061,-12.2377,11.9552,-2.1603,1,-300.61,-1223.77,1195.52,-216.03,100,1
-1.1022,-5.8395,4.5641,0.68705,1,-110.22,-583.95,456.41,68.705,100,1
0.11806,0.39108,-0.98223,0.42843,1,11.806,39.108,-98.223,42.843,100,1
0.11686,3.735,-4.4379,-4.3741,1,11.686,373.5,-443.79,-437.41,100,1
-2.7264,3.9213,-0.49212,-3.6371,1,-272.64,392.13,-49.212,-363.71,100,1
-1.2369,-1.6906,2.518,0.51636,1,-123.69,-169.06,251.8,51.636,100,1
-1.8439,-8.6475,7.6796,-0.66682,1,-184.39,-864.75,767.96,-66.682,100,1
-1.8554,-9.6035,7.7764,-0.97716,1,-185.54,-960.35,777.64,-97.716,100,1
0.16358,-3.3584,1.3749,1.3569,1,16.358,-335.84,137.49,135.69,100,1
1.5077,1.9596,-3.0584,-0.12243,1,150.77,195.96,-305.84,-12.243,100,1
0.67886,4.1199,-4.569,-4.1414,1,67.886,411.99,-456.9,-414.14,100,1
-3.9934,5.8333,0.54723,-4.9379,1,-399.34,583.33,54.723,-493.79,100,1
-2.3898,-0.78427,3.0141,0.76205,1,-238.98,-78.427,301.41,76.205,100,1
-1.7976,-6.7686,6.6753,0.89912,1,-179.76,-676.86,667.53,89.912,100,1
-0.70867,-5.5602,4.0483,0.903,1,-70.867,-556.02,404.83,90.3,100,1
1.0194,1.1029,-2.3,0.59395,1,101.94,110.29,-230,59.395,100,1
1.7875,4.78,-5.1362,-3.2362,1,178.75,478,-513.62,-323.62,100,1
0.27331,4.8773,-4.9194,-5.8198,1,27.331,487.73,-491.94,-581.98,100,1
-5.1661,8.0433,0.044265,-4.4983,1,-516.61,804.33,4.4265,-449.83,100,1
-2.7028,1.6327,0.83598,-0.091393,1,-270.28,163.27,83.598,-9.1393,100,1
-1.4904,-2.2183,1.6054,0.89394,1,-149.04,-221.83,160.54,89.394,100,1
-0.014902,-1.0243,-0.94024,0.64955,1,-1.4902,-102.43,-94.024,64.955,100,1
0.88992,2.2638,-3.1046,-0.11855,1,88.992,226.38,-310.46,-11.855,100,1
1.0637,3.6957,-4.1594,-1.9379,1,106.37,369.57,-415.94,-193.79,100,1
-0.8471,3.1329,-3.0112,-2.9388,1,-84.71,313.29,-301.12,-293.88,100,1
-3.9594,4.0289,-0.35845,-3.8957,1,-395.94,402.89,-35.845,-389.57,100,1
-5.8818,7.6584,0.5558,-2.9155,1,-588.18,765.84,55.58,-291.55,100,1
-3.7747,2.5162,0.83341,-0.30993,1,-377.47,251.62,83.341,-30.993,100,1
-2.4198,-0.24418,0.70146,0.41809,1,-241.98,-24.418,70.146,41.809,100,1
-0.83535,0.80494,-1.6411,-0.19225,1,-83.535,80.494,-164.11,-19.225,100,1
-0.30432,2.6528,-2.7756,-0.65647,1,-30.432,265.28,-277.56,-65.647,100,1
-0.60254,1.7237,-2.1501,-0.77027,1,-60.254,172.37,-215.01,-77.027,100,1
-2.1059,1.1815,-0.53324,-0.82716,1,-210.59,118.15,-53.324,-82.716,100,1
-2.0441,1.2271,0.18564,-1.091,1,-204.41,122.71,18.564,-109.1,100,1
-1.5621,-2.2121,4.2591,0.27972,1,-156.21,-221.21,425.91,27.972,100,1
-3.2305,-7.2135,11.6433,-0.94613,1,-323.05,-721.35,1164.33,-94.613,100,1
-4.8426,-4.9932,10.4052,-0.53104,1,-484.26,-499.32,1040.52,-53.104,100,1
-2.3147,3.6668,-0.6969,-1.2474,1,-231.47,366.68,-69.69,-124.74,100,1
-0.11716,0.60422,-0.38587,-0.059065,1,-11.716,60.422,-38.587,-5.9065,100,1
-2.0066,-6.719,9.0162,0.099985,1,-200.66,-671.9,901.62,9.9985,100,1
-3.6961,-13.6779,17.5795,-2.6181,1,-369.61,-1367.79,1757.95,-261.81,100,1
-3.6012,-6.5389,10.5234,-0.48967,1,-360.12,-653.89,1052.34,-48.967,100,1
-2.6286,0.18002,1.7956,0.97282,1,-262.86,18.002,179.56,97.282,100,1
-0.82601,2.9611,-1.2864,-1.4647,1,-82.601,296.11,-128.64,-146.47,100,1
0.31803,-0.99326,1.0947,0.88619,1,31.803,-99.326,109.47,88.619,100,1
-1.4454,-8.4385,8.8483,0.96894,1,-144.54,-843.85,884.83,96.894,100,1
-3.1423,-13.0365,15.6773,-0.66165,1,-314.23,-1303.65,1567.73,-66.165,100,1
-2.5373,-6.959,8.8054,1.5289,1,-253.73,-695.9,880.54,152.89,100,1
-1.366,0.18416,0.90539,1.5806,1,-136.6,18.416,90.539,158.06,100,1
-1.7064,3.3088,-2.2829,-2.1978,1,-170.64,330.88,-228.29,-219.78,100,1
-0.41965,2.9094,-1.7859,-2.2069,1,-41.965,290.94,-178.59,-220.69,100,1
0.37637,-0.82358,0.78543,0.74524,1,37.637,-82.358,78.543,74.524,100,1
-0.55355,-7.9233,6.7156,0.74394,1,-55.355,-792.33,671.56,74.394,100,1
-1.6001,-9.5828,9.4044,0.081882,1,-160.01,-958.28,940.44,8.1882,100,1
-0.37013,-5.554,4.7749,1.547,1,-37.013,-555.4,477.49,154.7,100,1
0.12126,0.22347,-0.47327,0.97024,1,12.126,22.347,-47.327,97.024,100,1
-0.27068,3.2674,-3.5562,-3.0888,1,-27.068,326.74,-355.62,-308.88,100,1
-5.119,6.6486,-0.049987,-6.5206,1,-511.9,664.86,-4.9987,-652.06,100,1
-1.3946,2.3134,-0.44499,-1.4905,1,-139.46,231.34,-44.499,-149.05,100,1
-0.69879,-3.3771,4.1211,1.5043,1,-69.879,-337.71,412.11,150.43,100,1
-1.48,-10.5244,9.9176,-0.5026,1,-148,-1052.44,991.76,-50.26,100,1
-2.6649,-12.813,12.6689,-1.9082,1,-266.49,-1281.3,1266.89,-190.82,100,1
-0.62684,-6.301,4.7843,1.106,1,-62.684,-630.1,478.43,110.6,100,1
0.518,0.25865,-0.84085,0.96118,1,51.8,25.865,-84.085,96.118,100,1
0.64376,3.764,-4.4738,-4.0483,1,64.376,376.4,-447.38,-404.83,100,1
-2.9821,4.1986,-0.5898,-3.9642,1,-298.21,419.86,-58.98,-396.42,100,1
-1.4628,-1.5706,2.4357,0.49826,1,-146.28,-157.06,243.57,49.826,100,1
-1.7101,-8.7903,7.9735,-0.45475,1,-171.01,-879.03,797.35,-45.475,100,1
-1.5572,-9.8808,8.1088,-1.0806,1,-155.72,-988.08,810.88,-108.06,100,1
0.74428,-3.7723,1.6131,1.5754,1,74.428,-377.23,161.31,157.54,100,1
2.0177,1.7982,-2.9581,0.2099,1,201.77,179.82,-295.81,20.99,100,1
1.164,3.913,-4.5544,-3.8672,1,116.4,391.3,-455.44,-386.72,100,1
-4.3667,6.0692,0.57208,-5.4668,1,-436.67,606.92,57.208,-546.68,100,1
-2.5919,-1.0553,3.8949,0.77757,1,-259.19,-105.53,389.49,77.757,100,1
-1.8046,-6.8141,6.7019,1.1681,1,-180.46,-681.41,670.19,116.81,100,1
-0.71868,-5.7154,3.8298,1.0233,1,-71.868,-571.54,382.98,102.33,100,1
1.4378,0.66837,-2.0267,1.0271,1,143.78,66.837,-202.67,102.71,100,1
2.1943,4.5503,-4.976,-2.7254,1,219.43,455.03,-497.6,-272.54,100,1
0.7376,4.8525,-4.7986,-5.6659,1,73.76,485.25,-479.86,-566.59,100,1
-5.637,8.1261,0.13081,-5.0142,1,-563.7,812.61,13.081,-501.42,100,1
-3.0193,1.7775,0.73745,-0.45346,1,-301.93,177.75,73.745,-45.346,100,1
-1.6706,-2.09,1.584,0.71162,1,-167.06,-209,158.4,71.162,100,1
-0.1269,-1.1505,-0.95138,0.57843,1,-12.69,-115.05,-95.138,57.843,100,1
1.2198,2.0982,-3.1954,0.12843,1,121.98,209.82,-319.54,12.843,100,1
1.4501,3.6067,-4.0557,-1.5966,1,145.01,360.67,-405.57,-159.66,100,1
-0.40857,3.0977,-2.9607,-2.6892,1,-40.857,309.77,-296.07,-268.92,100,1
-3.8952,3.8157,-0.31304,-3.8194,1,-389.52,381.57,-31.304,-381.94,100,1
-6.3679,8.0102,0.4247,-3.2207,1,-636.79,801.02,42.47,-322.07,100,1
-4.1429,2.7749,0.68261,-0.71984,1,-414.29,277.49,68.261,-71.984,100,1
-2.6864,-0.097265,0.61663,0.061192,1,-268.64,-9.7265,61.663,6.1192,100,1
-1.0555,0.79459,-1.6968,-0.46768,1,-105.55,79.459,-169.68,-46.768,100,1
-0.29858,2.4769,-2.9512,-0.66165,1,-29.858,247.69,-295.12,-66.165,100,1
-0.49948,1.7734,-2.2469,-0.68104,1,-49.948,177.34,-224.69,-68.104,100,1
-1.9881,0.99945,-0.28562,-0.70044,1,-198.81,99.945,-28.562,-70.044,100,1
-1.9389,1.5706,0.045979,-1.122,1,-193.89,157.06,4.5979,-112.2,100,1
-1.4375,-1.8624,4.026,0.55127,1,-143.75,-186.24,402.6,55.127,100,1
-3.1875,-7.5756,11.8678,-0.57889,1,-318.75,-757.56,1186.78,-57.889,100,1
-4.6765,-5.6636,10.969,-0.33449,1,-467.65,-566.36,1096.9,-33.449,100,1
-2.0285,3.8468,-0.63435,-1.175,1,-202.85,384.68,-63.435,-117.5,100,1
0.26637,0.73252,-0.67891,0.03533,1,26.637,73.252,-67.891,3.533,100,1
-1.7589,-6.4624,8.4773,0.31981,1,-175.89,-646.24,847.73,31.981,100,1
-3.5985,-13.6593,17.6052,-2.4927,1,-359.85,-1365.93,1760.52,-249.27,100,1
-3.3582,-7.2404,11.4419,-0.57113,1,-335.82,-724.04,1144.19,-57.113,100,1
-2.3629,-0.10554,1.9336,1.1358,1,-236.29,-10.554,193.36,113.58,100,1
-2.1802,3.3791,-1.2256,-2.6621,1,-218.02,337.91,-122.56,-266.21,100,1
-0.40951,-0.15521,0.060545,-0.088807,1,-40.951,-15.521,6.0545,-8.8807,100,1
-2.2918,-7.257,7.9597,0.9211,1,-229.18,-725.7,795.97,92.11,100,1
-4.0214,-12.8006,15.6199,-0.95647,1,-402.14,-1280.06,1561.99,-95.647,100,1
-3.3884,-8.215,10.3315,0.98187,1,-338.84,-821.5,1033.15,98.187,100,1
-2.0046,-0.49457,1.333,1.6543,1,-200.46,-49.457,133.3,165.43,100,1
-1.7063,2.7956,-2.378,-2.3491,1,-170.63,279.56,-237.8,-234.91,100,1
-1.6386,3.3584,-1.7302,-3.5646,1,-163.86,335.84,-173.02,-356.46,100,1
-0.41645,0.32487,-0.33617,-0.36036,1,-41.645,32.487,-33.617,-36.036,100,1
-1.5877,-6.6072,5.8022,0.31593,1,-158.77,-660.72,580.22,31.593,100,1
-2.5961,-9.349,9.7942,-0.28018,1,-259.61,-934.9,979.42,-28.018,100,1
-1.5228,-6.4789,5.7568,0.87325,1,-152.28,-647.89,575.68,87.325,100,1
-0.53072,-0.097265,-0.21793,1.0426,1,-53.072,-9.7265,-21.793,104.26,100,1
-0.49081,2.8452,-3.6436,-3.1004,1,-49.081,284.52,-364.36,-310.04,100,1
-6.5773,6.8017,0.85483,-7.5344,1,-657.73,680.17,85.483,-753.44,100,1
-2.4621,2.7645,-0.62578,-2.8573,1,-246.21,276.45,-62.578,-285.73,100,1
-1.3995,-1.9162,2.5154,0.59912,1,-139.95,-191.62,251.54,59.912,100,1
-2.3221,-9.3304,9.233,-0.79871,1,-232.21,-933.04,923.3,-79.871,100,1
-3.73,-12.9723,12.9817,-2.684,1,-373,-1297.23,1298.17,-268.4,100,1
-1.6988,-7.1163,5.7902,0.16723,1,-169.88,-711.63,579.02,16.723,100,1
-0.26654,-0.64562,-0.42014,0.89136,1,-26.654,-64.562,-42.014,89.136,100,1
0.33325,3.3108,-4.5081,-4.012,1,33.325,331.08,-450.81,-401.2,100,1
-4.2091,4.7283,-0.49126,-5.2159,1,-420.91,472.83,-49.126,-521.59,100,1
-2.3142,-0.68494,1.9833,-0.44829,1,-231.42,-68.494,198.33,-44.829,100,1
-2.4835,-7.4494,6.8964,-0.64484,1,-248.35,-744.94,689.64,-64.484,100,1
-2.7611,-10.5099,9.0239,-1.9547,1,-276.11,-1050.99,902.39,-195.47,100,1
-0.36025,-4.449,2.1067,0.94308,1,-36.025,-444.9,210.67,94.308,100,1
1.0117,0.9022,-2.3506,0.42714,1,101.17,90.22,-235.06,42.714,100,1
0.96708,3.8426,-4.9314,-4.1323,1,96.708,384.26,-493.14,-413.23,100,1
-5.2049,7.259,0.070827,-7.3004,1,-520.49,725.9,7.0827,-730.04,100,1
-3.3203,-0.02691,2.9618,-0.44958,1,-332.03,-2.691,296.18,-44.958,100,1
-2.565,-5.7899,6.0122,0.046968,1,-256.5,-578.99,601.22,4.6968,100,1
-1.5951,-6.572,4.7689,-0.94354,1,-159.51,-657.2,476.89,-94.354,100,1
0.7049,0.17174,-1.7859,0.36119,1,70.49,17.174,-178.59,36.119,100,1
1.7331,3.9544,-4.7412,-2.5017,1,173.31,395.44,-474.12,-250.17,100,1
0.6818,4.8504,-5.2133,-6.1043,1,68.18,485.04,-521.33,-610.43,100,1
-6.3364,9.2848,0.014275,-6.7844,1,-633.64,928.48,1.4275,-678.44,100,1
-3.8053,2.4273,0.6809,-1.0871,1,-380.53,242.73,68.09,-108.71,100,1
-2.1979,-2.1252,1.7151,0.45171,1,-219.79,-212.52,171.51,45.171,100,1
-0.87874,-2.2121,-0.051701,0.099985,1,-87.874,-221.21,-5.1701,9.9985,100,1
0.74067,1.7299,-3.1963,-0.1457,1,74.067,172.99,-319.63,-14.57,100,1
0.98296,3.4226,-3.9692,-1.7116,1,98.296,342.26,-396.92,-171.16,100,1
-0.3489,3.1929,-3.4054,-3.1832,1,-34.89,319.29,-340.54,-318.32,100,1
-3.8552,3.5219,-0.38415,-3.8608,1,-385.52,352.19,-38.415,-386.08,100,1
-6.9599,8.9931,0.2182,-4.572,1,-695.99,899.31,21.82,-457.2,100,1
-4.7462,3.1205,1.075,-1.2966,1,-474.62,312.05,107.5,-129.66,100,1
-3.2051,-0.14279,0.97565,0.045675,1,-320.51,-14.279,97.565,4.5675,100,1
-1.7549,-0.080711,-0.75774,-0.3707,1,-175.49,-8.0711,-75.774,-37.07,100,1
-0.59587,2.4811,-2.8673,-0.89828,1,-59.587,248.11,-286.73,-89.828,100,1
-0.89542,2.0279,-2.3652,-1.2746,1,-89.542,202.79,-236.52,-127.46,100,1
-2.0754,1.2767,-0.64206,-1.2642,1,-207.54,127.67,-64.206,-126.42,100,1
-3.2778,1.8023,0.1805,-2.3931,1,-327.78,180.23,18.05,-239.31,100,1
-2.2183,-1.254,2.9986,0.36378,1,-221.83,-125.4,299.86,36.378,100,1
-3.5895,-6.572,10.5251,-0.16381,1,-358.95,-657.2,1052.51,-16.381,100,1
-5.0477,-5.8023,11.244,-0.3901,1,-504.77,-580.23,1124.4,-39.01,100,1
-3.5741,3.944,-0.07912,-2.1203,1,-357.41,394.4,-7.912,-212.03,100,1
-0.7351,1.7361,-1.4938,-1.1582,1,-73.51,173.61,-149.38,-115.82,100,1
-2.2617,-4.7428,6.3489,0.11162,1,-226.17,-474.28,634.89,11.162,100,1
-4.244,-13.0634,17.1116,-2.8017,1,-424.4,-1306.34,1711.16,-280.17,100,1
-4.0218,-8.304,12.555,-1.5099,1,-402.18,-830.4,1255.5,-150.99,100,1
-3.0201,-0.67253,2.7056,0.85774,1,-302.01,-67.253,270.56,85.774,100,1
-2.4941,3.5447,-1.3721,-2.8483,1,-249.41,354.47,-137.21,-284.83,100,1
-0.83121,0.039307,0.05369,-0.23105,1,-83.121,3.9307,5.369,-23.105,100,1
-2.5665,-6.8824,7.5416,0.70774,1,-256.65,-688.24,754.16,70.774,100,1
-4.4018,-12.9371,15.6559,-1.6806,1,-440.18,-1293.71,1565.59,-168.06,100,1
-3.7573,-8.2916,10.3032,0.38059,1,-375.73,-829.16,1030.32,38.059,100,1
-2.4725,-0.40145,1.4855,1.1189,1,-247.25,-40.145,148.55,111.89,100,1
-1.9725,2.8825,-2.3086,-2.3724,1,-197.25,288.25,-230.86,-237.24,100,1
-2.0149,3.6874,-1.9385,-3.8918,1,-201.49,368.74,-193.85,-389.18,100,1
-0.82053,0.65181,-0.48869,-0.52716,1,-82.053,65.181,-48.869,-52.716,100,1
-1.7886,-6.3486,5.6154,0.42584,1,-178.86,-634.86,561.54,42.584,100,1
-2.9138,-9.4711,9.7668,-0.60216,1,-291.38,-947.11,976.68,-60.216,100,1
-1.8343,-6.5907,5.6429,0.54998,1,-183.43,-659.07,564.29,54.998,100,1
-0.8734,-0.033118,-0.20165,0.55774,1,-87.34,-3.3118,-20.165,55.774,100,1
-0.70346,2.957,-3.5947,-3.1457,1,-70.346,295.7,-359.47,-314.57,100,1
-6.7387,6.9879,0.67833,-7.5887,1,-673.87,698.79,67.833,-758.87,100,1
-2.7723,3.2777,-0.9351,-3.1457,1,-277.23,327.77,-93.51,-314.57,100,1
-1.6641,-1.3678,1.997,0.52283,1,-166.41,-136.78,199.7,52.283,100,1
-2.4349,-9.2497,8.9922,-0.50001,1,-243.49,-924.97,899.22,-50.001,100,1
-3.793,-12.7095,12.7957,-2.825,1,-379.3,-1270.95,1279.57,-282.5,100,1
-1.9551,-6.9756,5.5383,-0.12889,1,-195.51,-697.56,553.83,-12.889,100,1
-0.69078,-0.50077,-0.35417,0.47498,1,-69.078,-50.077,-35.417,47.498,100,1
0.025013,3.3998,-4.4327,-4.2655,1,2.5013,339.98,-443.27,-426.55,100,1
-4.3967,4.9601,-0.64892,-5.4719,1,-439.67,496.01,-64.892,-547.19,100,1
-2.456,-0.24418,1.4041,-0.45863,1,-245.6,-24.418,140.41,-45.863,100,1
-2.62,-6.8555,6.2169,-0.62285,1,-262,-685.55,621.69,-62.285,100,1
-2.9662,-10.3257,8.784,-2.1138,1,-296.62,-1032.57,878.4,-211.38,100,1
-0.71494,-4.4448,2.2241,0.49826,1,-71.494,-444.48,222.41,49.826,100,1
0.6005,0.99945,-2.2126,0.097399,1,60.05,99.945,-221.26,9.7399,100,1
0.61652,3.8944,-4.7275,-4.3948,1,61.652,389.44,-472.75,-439.48,100,1
-5.4414,7.2363,0.10938,-7.5642,1,-544.14,723.63,10.938,-756.42,100,1
-3.5798,0.45937,2.3457,-0.45734,1,-357.98,45.937,234.57,-45.734,100,1
