X,Y,Z,Radius,Color_12,Color_6,Color_4,Color_2,Color_1
127.6784187,-10.35209963,586.6204428,1,12,6,4,2,1
-684.6122868,31.62395,156.5089663,1,1,1,1,1,1
346.7139344,87.49636715,434.7587197,1,2,2,2,2,1
-235.8876807,-467.8917985,436.8134195,1,3,3,3,1,1
173.7862655,340.9126482,445.4523226,1,4,4,4,2,1
52.99254532,-161.7667378,525.4511505,1,5,5,1,1,1
3.263078397,379.1188853,443.9005647,1,6,6,2,2,1
159.8905177,-156.5442643,460.868219,1,7,1,3,1,1
538.7424033,134.6453401,401.0924416,1,8,2,4,2,1
-67.94356092,-59.12474271,638.674131,1,9,3,1,1,1
-393.2466141,-457.0378673,323.285903,1,10,4,2,2,1
47.85883636,-344.7486034,431.1852945,1,11,5,3,1,1
-296.5071365,157.9865047,427.3532108,1,12,6,4,2,1
369.383074,-509.5668458,271.5280391,1,1,1,1,1,1
391.3306155,-447.1422858,339.2954135,1,2,2,2,2,1
31.21228119,452.1989844,466.5571463,1,3,3,3,1,1
-183.4688488,-91.6927724,480.5495855,1,4,4,4,2,1
406.4052836,-281.6466746,457.573444,1,5,5,1,1,1
88.99400071,-164.6897244,502.5055641,1,6,6,2,2,1
-316.5147272,286.3551197,462.3442538,1,7,1,3,1,1
-452.8582312,-15.35505926,466.5521096,1,8,2,4,2,1
-338.0163594,-30.98525586,428.3584561,1,9,3,1,1,1
-405.6247757,202.6175011,466.5614393,1,10,4,2,2,1
341.6054346,-544.9117339,243.2992028,1,11,5,3,1,1
-630.0801887,243.0697611,176.7199804,1,12,6,4,2,1
-63.32209521,229.7887549,448.1319033,1,1,1,1,1,1
307.7266514,580.4645075,214.5649626,1,2,2,2,2,1
486.5221034,124.511949,453.3493328,1,3,3,3,1,1
574.7755946,176.2060003,326.5523786,1,4,4,4,2,1
281.7967568,72.73173295,423.6285657,1,5,5,1,1,1
-592.4167691,460.5104548,42.65659259,1,6,6,2,2,1
-238.6823328,252.8716669,431.06977,1,7,1,3,1,1
-153.7728938,284.7455258,424.4818384,1,8,2,4,2,1
17.86659719,127.224302,586.074432,1,9,3,1,1,1
12.63694138,34.69717181,688.9139511,1,10,4,2,2,1
-127.3887489,449.6751321,465.8787825,1,11,5,3,1,1
-26.64681564,508.1960743,449.0049343,1,12,6,4,2,1
60.90725694,-333.6959408,428.2908249,1,1,1,1,1,1
636.7229047,-127.0110529,230.5967719,1,2,2,2,2,1
206.6332958,619.2647396,223.2023011,1,3,3,3,1,1
-11.55229257,165.9821507,530.8618997,1,4,4,4,2,1
-613.1419362,188.6627689,246.6542117,1,5,5,1,1,1
-81.07523827,-465.6207286,465.0189419,1,6,6,2,2,1
90.66815381,-176.3068396,488.6295841,1,7,1,3,1,1
-73.68329485,-37.97738802,647.3518314,1,8,2,4,2,1
5.687435102,219.3975546,465.0756193,1,9,3,1,1,1
124.7813159,42.06299804,581.3961567,1,10,4,2,2,1
561.1590099,61.41631274,388.0760629,1,11,5,3,1,1
-516.4380894,398.6920648,224.0334696,1,12,6,4,2,1
-233.0176752,-410.9887448,465.0534513,1,1,1,1,1,1
-497.0678064,-276.9669984,381.3009003,1,2,2,2,2,1
-509.4761833,318.0582649,327.6144043,1,3,3,3,1,1
7.369342807,-545.349863,413.8776925,1,4,4,4,2,1
73.28931472,427.1260641,463.9599914,1,5,5,1,1,1
-496.5592906,104.2906807,450.0358711,1,6,6,2,2,1
-36.35230064,571.2521985,376.0590276,1,7,1,3,1,1
-77.75386884,-581.9039306,351.8542469,1,8,2,4,2,1
114.7364613,424.5631586,465.2050097,1,9,3,1,1,1
185.7121682,614.0332867,246.6715677,1,10,4,2,2,1
38.60276982,-319.7241065,424.2053631,1,11,5,3,1,1
237.8167691,138.1629191,427.4783096,1,12,6,4,2,1
315.4630721,-386.9114246,455.0792689,1,1,1,1,1,1
-196.3967685,452.9146731,457.9595723,1,2,2,2,2,1
572.5964679,-129.675643,351.8179894,1,3,3,3,1,1
-472.7026349,420.0560615,265.4147221,1,4,4,4,2,1
74.06773898,-112.0145336,577.579358,1,5,5,1,1,1
-501.8796175,325.3513383,332.2071008,1,6,6,2,2,1
444.740876,-467.2831293,239.2443243,1,7,1,3,1,1
-419.0764828,-548.9804921,145.961977,1,8,2,4,2,1
-0.360934831,205.628502,479.9504098,1,9,3,1,1,1
167.2008891,148.0750165,461.2728367,1,10,4,2,2,1
526.5794722,-340.7565576,275.8784151,1,11,5,3,1,1
51.67026708,-606.5975137,312.1901728,1,12,6,4,2,1
-192.7273652,305.3643739,436.1704687,1,1,1,1,1,1
-552.3962045,-16.82225286,404.6537785,1,2,2,2,2,1
-354.3888891,417.0680739,411.530053,1,3,3,3,1,1
-381.4182376,356.0499957,438.8083756,1,4,4,4,2,1
-304.5857748,230.5328904,445.161048,1,5,5,1,1,1
-138.8573095,356.7135825,445.5115395,1,6,6,2,2,1
-204.1058018,-572.851984,313.4655318,1,7,1,3,1,1
113.4381684,356.8598508,441.8464864,1,8,2,4,2,1
453.6959489,344.8356111,380.0021036,1,9,3,1,1,1
-198.133541,465.8424622,450.8138755,1,10,4,2,2,1
-43.74372781,246.2013423,439.739673,1,11,5,3,1,1
281.5095748,215.9628059,433.6756437,1,12,6,4,2,1
216.9484606,-393.5020612,466.3519295,1,1,1,1,1,1
-625.4598556,-284.3456426,153.0815217,1,2,2,2,2,1
374.9638305,-335.2143366,452.8911666,1,3,3,3,1,1
-487.3638727,-255.0504703,408.0228177,1,4,4,4,2,1
710.3582059,-159.5205134,77.32039657,1,5,5,1,1,1
487.765895,-31.21998214,460.1403724,1,6,6,2,2,1
-391.1297939,-489.1771811,277.6874885,1,7,1,3,1,1
-318.3316819,346.8675759,465.3569731,1,8,2,4,2,1
-586.1437143,309.2559307,202.672841,1,9,3,1,1,1
-204.1173392,396.1480476,466.0129805,1,10,4,2,2,1
429.292972,-364.7411149,389.821751,1,11,5,3,1,1
418.07442,-239.615231,462.6482651,1,12,6,4,2,1
-320.387163,-243.7904791,453.9782096,1,1,1,1,1,1
-43.85244421,356.5268043,435.4081532,1,2,2,2,2,1
498.6100556,187.7550338,428.1794701,1,3,3,3,1,1
-239.8691894,70.7541944,439.7206143,1,4,4,4,2,1
-685.9215802,-147.7653078,124.6487087,1,5,5,1,1,1
-121.5185406,93.15936135,549.9597108,1,6,6,2,2,1
230.1164214,277.2791526,435.8582724,1,7,1,3,1,1
46.93159913,394.5725844,451.8201658,1,8,2,4,2,1
251.0022689,-490.5262368,406.7975748,1,9,3,1,1,1
195.1774761,-443.3439936,461.8018388,1,10,4,2,2,1
-194.3842296,179.1782738,431.7696881,1,11,5,3,1,1
-349.7989321,-128.958462,441.1299475,1,12,6,4,2,1
405.6617786,209.4667439,466.6014641,1,1,1,1,1,1
469.0399048,-142.4300954,459.5407487,1,2,2,2,2,1
292.7326241,-41.88089901,423.0657639,1,3,3,3,1,1
367.4932466,-114.3710984,446.4329035,1,4,4,4,2,1
369.6827722,488.4193069,304.9500403,1,5,5,1,1,1
-502.4081023,69.63235832,450.1589369,1,6,6,2,2,1
-114.0937683,-333.4612563,432.7783873,1,7,1,3,1,1
-211.1906405,459.8935502,450.9194945,1,8,2,4,2,1
-563.0577813,135.9657748,365.0731137,1,9,3,1,1,1
478.4671533,102.7773734,459.8840032,1,10,4,2,2,1
-310.2054856,-471.8945846,387.7618913,1,11,5,3,1,1
-82.18831367,-131.0392267,547.6850637,1,12,6,4,2,1
232.8404532,519.2354828,381.256517,1,1,1,1,1,1
-100.6793271,31.79519282,618.4506715,1,2,2,2,2,1
-44.50218281,-347.6090816,432.0424146,1,3,3,3,1,1
481.4656484,-235.3082921,424.8698363,1,4,4,4,2,1
-58.37920016,379.4126098,445.9920567,1,5,5,1,1,1
574.1913545,-15.60230395,372.9056993,1,6,6,2,2,1
292.0348631,4.914008642,423.481452,1,7,1,3,1,1
113.2581677,-28.37422603,602.9206098,1,8,2,4,2,1
14.41699832,-30.07971945,690.9297421,1,9,3,1,1,1
-190.2298542,-582.4521127,304.6030857,1,10,4,2,2,1
-15.23628376,76.12804181,653.3950523,1,11,5,3,1,1
-474.4784943,-186.8910429,448.2538922,1,12,6,4,2,1
204.2567787,14.58450326,480.9277748,1,1,1,1,1,1
-88.88844523,-690.7893909,134.5725998,1,2,2,2,2,1
-545.8734183,-182.504318,371.0343026,1,3,3,3,1,1
-566.780622,-4.50974591,384.6712572,1,4,4,4,2,1
216.7229038,183.1438406,425.0062758,1,5,5,1,1,1
196.1527468,487.0518197,435.8169356,1,6,6,2,2,1
408.3615514,-33.83260397,456.7691797,1,7,1,3,1,1
322.4596958,389.4269429,451.2229752,1,8,2,4,2,1
-657.0377104,204.0551525,151.2245487,1,9,3,1,1,1
-80.93934988,66.4875778,619.5817634,1,10,4,2,2,1
-485.92319,194.6663993,437.2926778,1,11,5,3,1,1
446.1787149,316.3562705,411.9633651,1,12,6,4,2,1
208.9782413,-30.5154479,473.73745,1,1,1,1,1,1
-291.5848208,17.40777038,423.4777099,1,2,2,2,2,1
224.7542502,205.8622257,422.6633295,1,3,3,3,1,1
633.5192071,93.90320235,248.8626869,1,4,4,4,2,1
-469.3832548,520.8783347,125.5819622,1,5,5,1,1,1
55.25310904,247.2373932,437.6891845,1,6,6,2,2,1
156.7203373,-352.6322237,446.8769816,1,7,1,3,1,1
322.4349774,239.3330937,453.5564192,1,8,2,4,2,1
-289.8308861,-372.312216,465.1725265,1,9,3,1,1,1
-234.3498924,-164.6986461,424.4250597,1,10,4,2,2,1
-479.6541818,205.5286158,438.7585745,1,11,5,3,1,1
350.880963,-195.1300463,453.530334,1,12,6,4,2,1
-570.6240161,-39.81362101,376.6799311,1,1,1,1,1,1
252.3054175,-216.2109224,426.3717735,1,2,2,2,2,1
182.896852,100.4995693,476.4961176,1,3,3,3,1,1
404.2052993,-243.964765,465.1161928,1,4,4,4,2,1
93.41131319,133.5778517,535.680021,1,5,5,1,1,1
-557.9137187,-489.6741724,54.49939575,1,6,6,2,2,1
-612.8707678,38.03467461,302.0353997,1,7,1,3,1,1
4.6413153,-254.6524515,436.8786019,1,8,2,4,2,1
46.95394993,-245.3664677,439.894017,1,9,3,1,1,1
372.4182332,182.2633982,458.5311831,1,10,4,2,2,1
-567.316271,227.1256761,307.7726264,1,11,5,3,1,1
338.1161991,-234.2601417,457.3539561,1,12,6,4,2,1
319.6182508,-450.5530665,404.9768664,1,1,1,1,1,1
-55.29993147,549.1742694,405.5760556,1,2,2,2,2,1
-406.1598462,-298.3373868,452.2737065,1,3,3,3,1,1
-457.3657853,14.640639,466.5905829,1,4,4,4,2,1
159.4694535,546.6598598,380.6548339,1,5,5,1,1,1
-476.5668049,201.4194619,442.5577696,1,6,6,2,2,1
-686.1414127,41.1309672,152.4601215,1,7,1,3,1,1
481.227051,-223.5528459,430.4136116,1,8,2,4,2,1
245.2289992,23.79322741,442.1963583,1,9,3,1,1,1
42.41867142,-10.77751637,684.5189693,1,10,4,2,2,1
-210.5038447,-36.151892,471.162313,1,11,5,3,1,1
-54.4003405,-86.72292661,622.7744504,1,12,6,4,2,1
435.0599077,315.8025267,422.9935732,1,1,1,1,1,1
-548.8622461,62.09097018,405.035094,1,2,2,2,2,1
220.3337186,-519.3018759,388.6626225,1,3,3,3,1,1
-169.1055842,27.18974451,523.9812609,1,4,4,4,2,1
-247.45346,-262.2490198,435.9542079,1,5,5,1,1,1
251.1619933,-311.2296328,452.8928674,1,6,6,2,2,1
45.6758329,488.9137816,459.1676578,1,7,1,3,1,1
-218.0157262,-353.3539943,458.7301888,1,8,2,4,2,1
-253.3166953,437.1523579,451.4548399,1,9,3,1,1,1
381.0557857,186.1989498,461.5809105,1,10,4,2,2,1
-296.4928243,-462.6751016,408.7202657,1,11,5,3,1,1
155.5087248,410.8395127,465.1198359,1,12,6,4,2,1
-189.1443579,670.1956887,134.785678,1,1,1,1,1,1
-102.109756,-258.3238933,426.6032592,1,2,2,2,2,1
-45.91989961,-58.57656093,656.940529,1,3,3,3,1,1
317.1517049,-459.0612396,397.4538147,1,4,4,4,2,1
622.1515011,-51.07340435,281.8610598,1,5,5,1,1,1
-107.0952899,330.2328142,430.8737543,1,6,6,2,2,1
-95.95419466,-224.0824045,444.0466018,1,7,1,3,1,1
-31.89286504,396.1877496,451.8685998,1,8,2,4,2,1
-204.2593507,-512.3168695,406.1215551,1,9,3,1,1,1
-421.6980021,-257.6226354,457.7174724,1,10,4,2,2,1
-521.0161427,-223.3638023,384.5538607,1,11,5,3,1,1
-66.85887204,257.0058506,431.2202068,1,12,6,4,2,1
396.083329,384.4584598,405.5287086,1,1,1,1,1,1
126.192405,281.5141636,422.7497691,1,2,2,2,2,1
62.25782186,555.3138119,396.2950466,1,3,3,3,1,1
70.37676197,-482.7339086,460.5155292,1,4,4,4,2,1
-84.35835048,-319.0150042,425.8138389,1,5,5,1,1,1
-412.0638751,-90.35914008,460.9057864,1,6,6,2,2,1
154.2326004,-593.0983992,304.420063,1,7,1,3,1,1
230.7286803,115.1557537,435.0737234,1,8,2,4,2,1
119.9138918,-606.434863,293.9382466,1,9,3,1,1,1
-39.77146157,514.7919729,443.4181837,1,10,4,2,2,1
34.81321134,67.95711608,654.8259236,1,11,5,3,1,1
-109.7498814,-54.92152351,594.3961736,1,12,6,4,2,1
-445.3142237,237.5821292,451.7858336,1,1,1,1,1,1
-421.8968704,-318.189837,432.5933186,1,2,2,2,2,1
-211.6938963,142.0248341,436.745088,1,3,3,3,1,1
143.0061448,-196.1807925,444.7691898,1,4,4,4,2,1
623.3326028,44.13912523,280.5580884,1,5,5,1,1,1
-70.92965128,-56.34591227,638.0277635,1,6,6,2,2,1
656.5491248,-37.3129023,213.2792997,1,7,1,3,1,1
-161.6906377,-616.4382534,255.345599,1,8,2,4,2,1
-160.1683153,407.8495396,464.9249131,1,9,3,1,1,1
283.7844026,-271.8020499,449.9491946,1,10,4,2,2,1
423.0516084,-95.53142329,464.0337174,1,11,5,3,1,1
89.89085199,396.749803,455.6440612,1,12,6,4,2,1
-377.2733592,-469.7211721,324.1436007,1,1,1,1,1,1
87.65732365,274.9736157,424.0181655,1,2,2,2,2,1
-672.6214014,89.73188089,170.1278685,1,3,3,3,1,1
-94.57876639,-36.00383392,624.3390558,1,4,4,4,2,1
-402.5181982,313.4464622,448.1057429,1,5,5,1,1,1
-436.2635605,338.6899268,405.1164808,1,6,6,2,2,1
-128.5389649,235.2614943,430.1145476,1,7,1,3,1,1
-48.81039405,-171.9341352,513.7380223,1,8,2,4,2,1
289.1838771,691.4942587,43.8384631,1,9,3,1,1,1
-217.4587493,-311.4375195,444.2140362,1,10,4,2,2,1
113.7759799,-268.8910205,423.4956347,1,11,5,3,1,1
552.6535415,61.16328108,400.1201439,1,12,6,4,2,1
51.44878624,-410.2549945,458.1227606,1,1,1,1,1,1
-123.9426219,-253.6052692,425.3602966,1,2,2,2,2,1
-75.03207063,-128.2297962,556.6115007,1,3,3,3,1,1
-137.8344909,27.248555,568.4567298,1,4,4,4,2,1
57.81681531,-336.6912507,429.033232,1,5,5,1,1,1
672.2742276,180.9331762,135.1311978,1,6,6,2,2,1
-262.0683698,395.8725653,464.5710665,1,7,1,3,1,1
-110.0086821,74.41439943,579.7387848,1,8,2,4,2,1
92.25890761,351.4985332,437.1198897,1,9,3,1,1,1
-117.9590685,-501.6457401,444.2153304,1,10,4,2,2,1
8.184747722,-50.46658461,679.0328284,1,11,5,3,1,1
-43.58669643,-145.6481824,551.5481397,1,12,6,4,2,1
-205.693596,497.6201405,422.0290126,1,1,1,1,1,1
-507.072862,-334.3437738,314.8929344,1,2,2,2,2,1
-259.2066927,-490.4385158,401.8899009,1,3,3,3,1,1
-270.6616116,481.4366296,405.1138888,1,4,4,4,2,1
-58.06186675,200.3708761,476.5808918,1,5,5,1,1,1
-231.4564368,-60.47006133,447.4499488,1,6,6,2,2,1
107.4850242,-452.6025964,466.1356373,1,7,1,3,1,1
-215.8151699,469.646998,442.9855782,1,8,2,4,2,1
175.7607237,353.9985316,450.9233698,1,9,3,1,1,1
-214.1794403,-481.5915759,433.9181641,1,10,4,2,2,1
314.7800336,146.2302895,430.8470645,1,11,5,3,1,1
415.9572772,-166.525967,466.2493909,1,12,6,4,2,1
-469.0268749,39.95118181,465.3698147,1,1,1,1,1,1
-702.0907265,140.6273893,98.11219599,1,2,2,2,2,1
345.2159254,-425.7021341,410.546751,1,3,3,3,1,1
115.4874579,616.3915733,276.0796975,1,4,4,4,2,1
-96.06885182,219.544943,447.1255102,1,5,5,1,1,1
383.7085789,647.3645744,39.55928213,1,6,6,2,2,1
573.2769422,8.606267584,374.589143,1,7,1,3,1,1
507.1980496,-324.4174336,324.8815701,1,8,2,4,2,1
379.4822121,316.5046385,457.7256858,1,9,3,1,1,1
-316.7630436,158.77186,433.4917543,1,10,4,2,2,1
-600.6406661,-208.2522614,258.5725701,1,11,5,3,1,1
627.5120313,-107.9439428,256.5009018,1,12,6,4,2,1
-292.23587,40.1159688,423.1379729,1,1,1,1,1,1
-705.59025,68.44788513,111.0711472,1,2,2,2,2,1
-127.5828557,-54.98487797,570.7711936,1,3,3,3,1,1
322.5917482,-419.4149152,431.9096334,1,4,4,4,2,1
-398.6292819,-427.6157256,356.0957504,1,5,5,1,1,1
-19.01901276,-585.3394361,354.3100773,1,6,6,2,2,1
-103.7721176,493.1798635,452.2587852,1,7,1,3,1,1
-340.26638,-42.81713417,429.4584425,1,8,2,4,2,1
-56.44495169,-68.24599222,640.5317854,1,9,3,1,1,1
-193.5888759,-98.73834416,467.2630244,1,10,4,2,2,1
-331.5121188,-250.5561382,458.8502515,1,11,5,3,1,1
-65.91389039,-127.841097,563.5613182,1,12,6,4,2,1
165.9686693,-325.0615956,437.7772242,1,1,1,1,1,1
402.9449054,-222.5157789,466.5052877,1,2,2,2,2,1
-421.3665572,286.0483836,448.7296328,1,3,3,3,1,1
-498.0788044,37.54305178,454.9252879,1,4,4,4,2,1
-380.7637791,-222.9170893,465.431402,1,5,5,1,1,1
-149.4452033,-42.13657341,546.8259141,1,6,6,2,2,1
404.830581,296.3665934,453.6385564,1,7,1,3,1,1
-75.19825088,249.4671399,433.6447912,1,8,2,4,2,1
48.48731987,-733.3399274,66.03381881,1,9,3,1,1,1
-401.3750455,-341.6489661,433.8974718,1,10,4,2,2,1
-401.5185693,-15.66103446,453.6666178,1,11,5,3,1,1
125.2222879,-222.0075327,436.7650681,1,12,6,4,2,1
-153.3180738,-620.2862865,251.9270506,1,1,1,1,1,1
-248.4332726,294.6485015,446.663979,1,2,2,2,2,1
359.7944609,-117.4142897,443.6077704,1,3,3,3,1,1
-609.1309798,328.9425345,142.7784441,1,4,4,4,2,1
85.55621994,40.26984452,633.0068488,1,5,5,1,1,1
-363.1980478,292.2184942,466.0286286,1,6,6,2,2,1
-21.49759738,-366.7409335,438.7866475,1,7,1,3,1,1
-482.975684,265.4261343,406.6815408,1,8,2,4,2,1
565.7853838,99.30018347,372.85792,1,9,3,1,1,1
-581.0893002,90.55417005,350.0744805,1,10,4,2,2,1
-115.7145101,-78.16728559,569.7202217,1,11,5,3,1,1
120.9987102,657.090495,191.4896115,1,12,6,4,2,1
139.3660547,182.0999873,455.738589,1,1,1,1,1,1
248.7501683,-247.6219394,432.2409304,1,2,2,2,2,1
-683.8576993,115.0721913,140.4339544,1,3,3,3,1,1
145.9232758,3.802591791,560.4190199,1,4,4,4,2,1
348.0367857,404.3011301,427.4657514,1,5,5,1,1,1
-450.1593287,330.1750034,397.0339961,1,6,6,2,2,1
289.4112178,133.994939,423.7190306,1,7,1,3,1,1
282.5518863,303.7550624,458.6100147,1,8,2,4,2,1
154.2773612,-125.8924278,487.5807706,1,9,3,1,1,1
-23.89523602,658.7018016,210.1118467,1,10,4,2,2,1
-432.3102852,200.0319775,464.1994656,1,11,5,3,1,1
-29.19733366,-587.688458,349.5342683,1,12,6,4,2,1
186.0136691,42.83890938,497.7732692,1,1,1,1,1,1
93.34711325,-475.3284714,461.800861,1,2,2,2,2,1
-391.4742304,428.4824902,363.1804931,1,3,3,3,1,1
145.9678601,536.9773956,399.5243373,1,4,4,4,2,1
247.8648147,469.4705689,430.1417155,1,5,5,1,1,1
340.7999009,248.3851239,460.8615533,1,6,6,2,2,1
-348.9379769,-436.6844755,396.0421352,1,7,1,3,1,1
27.56491704,39.64125577,681.2428802,1,8,2,4,2,1
-432.1914173,23.52921439,463.8401203,1,9,3,1,1,1
264.9075846,561.1828963,289.2055604,1,10,4,2,2,1
360.36548,-557.3829522,200.589385,1,11,5,3,1,1
383.1643538,224.6242058,465.8380612,1,12,6,4,2,1
338.5141274,373.491121,452.2012988,1,1,1,1,1,1
-393.4087061,359.3900327,428.1131058,1,2,2,2,2,1
-136.2581171,-251.997174,424.4169216,1,3,3,3,1,1
474.6810384,93.62996845,462.0026353,1,4,4,4,2,1
-234.8087087,292.1223053,441.9944007,1,5,5,1,1,1
585.5492883,-67.17045289,347.8302203,1,6,6,2,2,1
-255.5147644,333.8138576,460.4472321,1,7,1,3,1,1
-558.8095656,277.2215746,282.7622888,1,8,2,4,2,1
-100.5361039,396.5852392,456.5323425,1,9,3,1,1,1
528.889216,34.74558141,431.0076611,1,10,4,2,2,1
617.7495144,296.5403454,156.7181422,1,11,5,3,1,1
-423.9378512,305.5329755,438.1067909,1,12,6,4,2,1
44.48194406,-258.945996,432.5484824,1,1,1,1,1,1
-90.00285888,-258.2101836,428.0294154,1,2,2,2,2,1
-335.2176206,-492.358331,336.7025263,1,3,3,3,1,1
-291.1330837,480.7006424,391.7511451,1,4,4,4,2,1
-312.1863758,422.2391092,435.7717556,1,5,5,1,1,1
304.6946449,-63.22076486,422.8988437,1,6,6,2,2,1
653.2392697,-195.5333499,163.4654477,1,7,1,3,1,1
-60.86834738,-202.3249848,473.6414544,1,8,2,4,2,1
391.4840726,-428.5705852,363.0616094,1,9,3,1,1,1
-304.4031016,-353.873339,465.9535646,1,10,4,2,2,1
21.6969724,-349.9790193,432.1171289,1,11,5,3,1,1
-262.8955647,-177.7889328,423.5090605,1,12,6,4,2,1
-556.1236196,-139.352724,374.6275118,1,1,1,1,1,1
-68.80215077,-140.9641522,544.5231664,1,2,2,2,2,1
-336.7367589,-571.2743246,201.8261415,1,3,3,3,1,1
-250.5954602,-428.4086183,456.637,1,4,4,4,2,1
249.9528223,-624.1458846,182.864307,1,5,5,1,1,1
27.61113353,15.09784953,691.9162787,1,6,6,2,2,1
525.5271174,317.8985975,301.7479693,1,7,1,3,1,1
303.3688934,-80.65081741,423.1225113,1,8,2,4,2,1
554.14246,-51.88280478,399.3834086,1,9,3,1,1,1
94.47235302,-248.0739042,431.2684488,1,10,4,2,2,1
156.6992995,405.6649886,464.2843612,1,11,5,3,1,1
-336.3734475,-432.9566038,410.3143276,1,12,6,4,2,1
576.0304694,-425.2569419,98.17816262,1,1,1,1,1,1
21.11918396,275.3742469,427.1008573,1,2,2,2,2,1
563.8162726,-341.2399085,210.3094733,1,3,3,3,1,1
-522.9419016,-168.4221432,408.8853743,1,4,4,4,2,1
-602.738454,-6.213013907,323.5871368,1,5,5,1,1,1
-60.14847773,-192.7126247,484.2997813,1,6,6,2,2,1
604.7080013,262.4987074,209.9257235,1,7,1,3,1,1
-471.8326186,185.4541848,450.3200178,1,8,2,4,2,1
552.0803611,120.6602334,387.1864945,1,9,3,1,1,1
30.86435578,-504.8191911,451.1190555,1,10,4,2,2,1
-599.7748484,303.1769271,183.4565035,1,11,5,3,1,1
-212.3913481,-657.5873278,145.2113742,1,12,6,4,2,1
127.5184854,-613.8355444,276.435218,1,1,1,1,1,1
-223.4190244,-185.874731,423.6885036,1,2,2,2,2,1
-390.8392868,-355.6360031,432.602077,1,3,3,3,1,1
-683.9039472,245.6657433,79.6057381,1,4,4,4,2,1
239.3362449,131.8897753,428.0922978,1,5,5,1,1,1
60.68728766,-180.192506,498.7218716,1,6,6,2,2,1
-346.2918785,-392.5594096,437.2886782,1,7,1,3,1,1
-161.2614759,-471.806876,455.4180154,1,8,2,4,2,1
595.4276315,2.60307492,337.0770457,1,9,3,1,1,1
15.44554776,616.08552,297.6742527,1,10,4,2,2,1
305.771585,187.0660891,435.1046592,1,11,5,3,1,1
123.6532747,135.2403316,507.6828997,1,12,6,4,2,1
102.6548919,740.7327442,46.32424087,1,1,1,1,1,1
316.676124,430.2492029,426.6625552,1,2,2,2,2,1
623.0046656,-146.8461686,249.6125839,1,3,3,3,1,1
-291.3917592,502.1918014,362.8139663,1,4,4,4,2,1
-117.8490791,348.3812109,438.9584987,1,5,5,1,1,1
603.1660059,-240.0367514,230.7901091,1,6,6,2,2,1
285.3020597,-144.7586433,423.8654699,1,7,1,3,1,1
367.4990203,254.0942145,466.1325653,1,8,2,4,2,1
-289.0653945,565.5428937,259.7667556,1,9,3,1,1,1
232.202045,-534.8550657,358.6687591,1,10,4,2,2,1
-225.4467739,-395.0694934,466.5933901,1,11,5,3,1,1
-312.2731742,164.6496561,432.9965583,1,12,6,4,2,1
320.0244703,-656.0574307,74.15871622,1,1,1,1,1,1
-138.3370368,-501.5047451,440.1567559,1,2,2,2,2,1
33.34706336,-352.0950517,433.24198,1,3,3,3,1,1
71.26753013,-43.04189794,646.9254054,1,4,4,4,2,1
-408.3368163,48.88342722,457.3219314,1,5,5,1,1,1
109.2378839,124.9321202,531.4701216,1,6,6,2,2,1
108.5146234,-554.6149923,387.1581938,1,7,1,3,1,1
-73.46651663,88.55719192,605.3151741,1,8,2,4,2,1
109.9445614,-28.05593548,607.5587999,1,9,3,1,1,1
549.3549085,-37.59597474,407.2845471,1,10,4,2,2,1
-306.0091214,-166.6580955,431.3245043,1,11,5,3,1,1
546.8314573,33.23609432,410.8531779,1,12,6,4,2,1
309.8620937,-500.283664,349.4335768,1,1,1,1,1,1
218.7815798,-512.4783119,398.4765246,1,2,2,2,2,1
395.5565973,-348.3878813,433.885423,1,3,3,3,1,1
4.664077981,-202.2894004,483.7566096,1,4,4,4,2,1
141.3412978,-419.7201136,465.6717454,1,5,5,1,1,1
-446.0654529,82.82831542,466.5692444,1,6,6,2,2,1
265.1167753,599.7227699,217.2226239,1,7,1,3,1,1
184.9497646,-494.4769175,433.0822488,1,8,2,4,2,1
-250.2564483,164.2328382,422.7983576,1,9,3,1,1,1
-356.7135241,374.3636395,442.7898471,1,10,4,2,2,1
47.661861,-16.96934473,679.4560468,1,11,5,3,1,1
-427.7011563,-233.2481026,460.7787862,1,12,6,4,2,1
-267.5911413,630.0548141,158.1446973,1,1,1,1,1,1
-381.9986788,-529.0652359,223.7640071,1,2,2,2,2,1
475.1951711,382.3400817,310.0432944,1,3,3,3,1,1
470.0762496,-57.09748752,464.8359154,1,4,4,4,2,1
198.8887681,122.2842702,452.117468,1,5,5,1,1,1
-70.48486737,-406.2474485,457.7096768,1,6,6,2,2,1
122.758856,11.36531362,593.5911578,1,7,1,3,1,1
-168.49922,494.7255897,438.0452379,1,8,2,4,2,1
-374.8652807,414.2195244,396.4801126,1,9,3,1,1,1
577.1498813,-305.669427,222.6463393,1,10,4,2,2,1
-271.3899556,290.3713211,451.8612812,1,11,5,3,1,1
184.5312527,273.148906,425.7343265,1,12,6,4,2,1
-426.1139687,-146.3762137,466.4323788,1,1,1,1,1,1
-101.6682515,-42.22255571,612.2692177,1,2,2,2,2,1
316.3426297,-483.1507256,367.9211092,1,3,3,3,1,1
-100.0374703,208.6858973,453.8749652,1,4,4,4,2,1
94.57204614,454.9658558,466.1863782,1,5,5,1,1,1
163.3621052,-239.8791443,423.7510433,1,6,6,2,2,1
207.1976778,-5.146284497,478.0966408,1,7,1,3,1,1
432.2361828,403.5422399,344.4099619,1,8,2,4,2,1
236.6585662,-393.7123071,466.5442774,1,9,3,1,1,1
