FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,Quality,Radius,Scaled_FixedAcidity,Scaled_VolatileAcidity,Scaled_CitricAcid,Scaled_ResidualSugar,Scaled_Chlorides,Scaled_FreeSulfurDioxide,Scaled_TotalSulfurDioxide,Scaled_Density,Scaled_pH,Scaled_Sulphates,Scaled_Alcohol,Scaled_Quality
8.8,0.44,0.49,2.8,0.083,18,111,0.9982,3.3,0.6,9.5,5,1,880,440,490,280,830,180,1110,998.2,330,60,950,500
8.8,0.47,0.49,2.9,0.085,17,110,0.9982,3.29,0.6,9.8,5,1,880,470,490,290,850,170,1100,998.2,329,60,980,500
10.6,0.31,0.49,2.2,0.063,18,40,0.9976,3.14,0.51,9.8,6,1,1060,310,490,220,630,180,400,997.6,314,51,980,600
12.3,0.5,0.49,2.2,0.089,5,14,1.0002,3.19,0.44,9.6,5,1,1230,500,490,220,890,50,140,1000.2,319,44,960,500
12.3,0.5,0.49,2.2,0.089,5,14,1.0002,3.19,0.44,9.6,5,1,1230,500,490,220,890,50,140,1000.2,319,44,960,500
11.7,0.49,0.49,2.2,0.083,5,15,1,3.19,0.43,9.2,5,1,1170,490,490,220,830,50,150,1000,319,43,920,500
12,0.28,0.49,1.9,0.074,10,21,0.9976,2.98,0.66,9.9,7,1,1200,280,490,190,740,100,210,997.6,298,66,990,700
11.8,0.33,0.49,3.4,0.093,54,80,1.0002,3.3,0.76,10.7,7,1,1180,330,490,340,930,540,800,1000.2,330,76,1070,700
7.6,0.51,0.24,2.4,0.091,8,38,0.998,3.47,0.66,9.6,6,1,760,510,240,240,910,80,380,998,347,66,960,600
11.1,0.31,0.49,2.7,0.094,16,47,0.9986,3.12,1.02,10.6,7,1,1110,310,490,270,940,160,470,998.6,312,102,1060,700
7.3,0.73,0.24,1.9,0.108,18,102,0.9967,3.26,0.59,9.3,5,1,730,730,240,190,1080,180,1020,996.7,326,59,930,500
5,0.42,0.24,2,0.06,19,50,0.9917,3.72,0.74,14,8,1,500,420,240,200,600,190,500,991.7,372,74,1400,800
10.2,0.29,0.49,2.6,0.059,5,13,0.9976,3.05,0.74,10.5,7,1,1020,290,490,260,590,50,130,997.6,305,74,1050,700
9,0.45,0.49,2.6,0.084,21,75,0.9987,3.35,0.57,9.7,5,1,900,450,490,260,840,210,750,998.7,335,57,970,500
6.6,0.39,0.49,1.7,0.07,23,149,0.9922,3.12,0.5,11.5,6,1,660,390,490,170,700,230,1490,992.2,312,50,1150,600
9,0.45,0.49,2.6,0.084,21,75,0.9987,3.35,0.57,9.7,5,1,900,450,490,260,840,210,750,998.7,335,57,970,500
9.9,0.49,0.58,3.5,0.094,9,43,1.0004,3.29,0.58,9,5,1,990,490,580,350,940,90,430,1000.4,329,58,900,500
7.9,0.72,0.17,2.6,0.096,20,38,0.9978,3.4,0.53,9.5,5,1,790,720,170,260,960,200,380,997.8,340,53,950,500
8.9,0.595,0.41,7.9,0.086,30,109,0.9998,3.27,0.57,9.3,5,1,890,595,410,790,860,300,1090,999.8,327,57,930,500
12.4,0.4,0.51,2,0.059,6,24,0.9994,3.04,0.6,9.3,6,1,1240,400,510,200,590,60,240,999.4,304,60,930,600
11.9,0.58,0.58,1.9,0.071,5,18,0.998,3.09,0.63,10,6,1,1190,580,580,190,710,50,180,998,309,63,1000,600
8.5,0.585,0.18,2.1,0.078,5,30,0.9967,3.2,0.48,9.8,6,1,850,585,180,210,780,50,300,996.7,320,48,980,600
12.7,0.59,0.45,2.3,0.082,11,22,1,3,0.7,9.3,6,1,1270,590,450,230,820,110,220,1000,300,70,930,600
8.2,0.915,0.27,2.1,0.088,7,23,0.9962,3.26,0.47,10,4,1,820,915,270,210,880,70,230,996.2,326,47,1000,400
13.2,0.46,0.52,2.2,0.071,12,35,1.0006,3.1,0.56,9,6,1,1320,460,520,220,710,120,350,1000.6,310,56,900,600
7.7,0.835,0,2.6,0.081,6,14,0.9975,3.3,0.52,9.3,5,1,770,835,0,260,810,60,140,997.5,330,52,930,500
13.2,0.46,0.52,2.2,0.071,12,35,1.0006,3.1,0.56,9,6,1,1320,460,520,220,710,120,350,1000.6,310,56,900,600
8.3,0.58,0.13,2.9,0.096,14,63,0.9984,3.17,0.62,9.1,6,1,830,580,130,290,960,140,630,998.4,317,62,910,600
8.3,0.6,0.13,2.6,0.085,6,24,0.9984,3.31,0.59,9.2,6,1,830,600,130,260,850,60,240,998.4,331,59,920,600
9.4,0.41,0.48,4.6,0.072,10,20,0.9973,3.34,0.79,12.2,7,1,940,410,480,460,720,100,200,997.3,334,79,1220,700
8.8,0.48,0.41,3.3,0.092,26,52,0.9982,3.31,0.53,10.5,6,1,880,480,410,330,920,260,520,998.2,331,53,1050,600
10.1,0.65,0.37,5.1,0.11,11,65,1.0026,3.32,0.64,10.4,6,1,1010,650,370,510,1100,110,650,1002.6,332,64,1040,600
6.3,0.36,0.19,3.2,0.075,15,39,0.9956,3.56,0.52,12.7,6,1,630,360,190,320,750,150,390,995.6,356,52,1270,600
8.8,0.24,0.54,2.5,0.083,25,57,0.9983,3.39,0.54,9.2,5,1,880,240,540,250,830,250,570,998.3,339,54,920,500
13.2,0.38,0.55,2.7,0.081,5,16,1.0006,2.98,0.54,9.4,5,1,1320,380,550,270,810,50,160,1000.6,298,54,940,500
7.5,0.64,0,2.4,0.077,18,29,0.9965,3.32,0.6,10,6,1,750,640,0,240,770,180,290,996.5,332,60,1000,600
8.2,0.39,0.38,1.5,0.058,10,29,0.9962,3.26,0.74,9.8,5,1,820,390,380,150,580,100,290,996.2,326,74,980,500
9.2,0.755,0.18,2.2,0.148,10,103,0.9969,2.87,1.36,10.2,6,1,920,755,180,220,1480,100,1030,996.9,287,136,1020,600
9.6,0.6,0.5,2.3,0.079,28,71,0.9997,3.5,0.57,9.7,5,1,960,600,500,230,790,280,710,999.7,350,57,970,500
9.6,0.6,0.5,2.3,0.079,28,71,0.9997,3.5,0.57,9.7,5,1,960,600,500,230,790,280,710,999.7,350,57,970,500
11.5,0.31,0.51,2.2,0.079,14,28,0.9982,3.03,0.93,9.8,6,1,1150,310,510,220,790,140,280,998.2,303,93,980,600
11.4,0.46,0.5,2.7,0.122,4,17,1.0006,3.13,0.7,10.2,5,1,1140,460,500,270,1220,40,170,1000.6,313,70,1020,500
11.3,0.37,0.41,2.3,0.088,6,16,0.9988,3.09,0.8,9.3,5,1,1130,370,410,230,880,60,160,998.8,309,80,930,500
8.3,0.54,0.24,3.4,0.076,16,112,0.9976,3.27,0.61,9.4,5,1,830,540,240,340,760,160,1120,997.6,327,61,940,500
8.2,0.56,0.23,3.4,0.078,14,104,0.9976,3.28,0.62,9.4,5,1,820,560,230,340,780,140,1040,997.6,328,62,940,500
10,0.58,0.22,1.9,0.08,9,32,0.9974,3.13,0.55,9.5,5,1,1000,580,220,190,800,90,320,997.4,313,55,950,500
7.9,0.51,0.25,2.9,0.077,21,45,0.9974,3.49,0.96,12.1,6,1,790,510,250,290,770,210,450,997.4,349,96,1210,600
6.8,0.69,0,5.6,0.124,21,58,0.9997,3.46,0.72,10.2,5,1,680,690,0,560,1240,210,580,999.7,346,72,1020,500
6.8,0.69,0,5.6,0.124,21,58,0.9997,3.46,0.72,10.2,5,1,680,690,0,560,1240,210,580,999.7,346,72,1020,500
8.8,0.6,0.29,2.2,0.098,5,15,0.9988,3.36,0.49,9.1,5,1,880,600,290,220,980,50,150,998.8,336,49,910,500
8.8,0.6,0.29,2.2,0.098,5,15,0.9988,3.36,0.49,9.1,5,1,880,600,290,220,980,50,150,998.8,336,49,910,500
8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,6,1,870,540,260,250,970,70,310,997.6,327,60,930,600
7.6,0.685,0.23,2.3,0.111,20,84,0.9964,3.21,0.61,9.3,5,1,760,685,230,230,1110,200,840,996.4,321,61,930,500
8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,6,1,870,540,260,250,970,70,310,997.6,327,60,930,600
10.4,0.28,0.54,2.7,0.105,5,19,0.9988,3.25,0.63,9.5,5,1,1040,280,540,270,1050,50,190,998.8,325,63,950,500
7.6,0.41,0.14,3,0.087,21,43,0.9964,3.32,0.57,10.5,6,1,760,410,140,300,870,210,430,996.4,332,57,1050,600
10.1,0.935,0.22,3.4,0.105,11,86,1.001,3.43,0.64,11.3,4,1,1010,935,220,340,1050,110,860,1001,343,64,1130,400
7.9,0.35,0.21,1.9,0.073,46,102,0.9964,3.27,0.58,9.5,5,1,790,350,210,190,730,460,1020,996.4,327,58,950,500
8.7,0.84,0,1.4,0.065,24,33,0.9954,3.27,0.55,9.7,5,1,870,840,0,140,650,240,330,995.4,327,55,970,500
9.6,0.88,0.28,2.4,0.086,30,147,0.9979,3.24,0.53,9.4,5,1,960,880,280,240,860,300,1470,997.9,324,53,940,500
9.5,0.885,0.27,2.3,0.084,31,145,0.9978,3.24,0.53,9.4,5,1,950,885,270,230,840,310,1450,997.8,324,53,940,500
7.7,0.915,0.12,2.2,0.143,7,23,0.9964,3.35,0.65,10.2,7,1,770,915,120,220,1430,70,230,996.4,335,65,1020,700
8.9,0.29,0.35,1.9,0.067,25,57,0.997,3.18,1.36,10.3,6,1,890,290,350,190,670,250,570,997,318,136,1030,600
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5,1,990,540,450,230,710,160,400,999.1,339,62,940,500
9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,5,1,950,590,440,230,710,210,680,999.2,346,63,950,500
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5,1,990,540,450,230,710,160,400,999.1,339,62,940,500
9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,5,1,950,590,440,230,710,210,680,999.2,346,63,950,500
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5,1,990,540,450,230,710,160,400,999.1,339,62,940,500
7.8,0.64,0.1,6,0.115,5,11,0.9984,3.37,0.69,10.1,7,1,780,640,100,600,1150,50,110,998.4,337,69,1010,700
7.3,0.67,0.05,3.6,0.107,6,20,0.9972,3.4,0.63,10.1,5,1,730,670,50,360,1070,60,200,997.2,340,63,1010,500
8.3,0.845,0.01,2.2,0.07,5,14,0.9967,3.32,0.58,11,4,1,830,845,10,220,700,50,140,996.7,332,58,1100,400
8.7,0.48,0.3,2.8,0.066,10,28,0.9964,3.33,0.67,11.2,7,1,870,480,300,280,660,100,280,996.4,333,67,1120,700
6.7,0.42,0.27,8.6,0.068,24,148,0.9948,3.16,0.57,11.3,6,1,670,420,270,860,680,240,1480,994.8,316,57,1130,600
10.7,0.43,0.39,2.2,0.106,8,32,0.9986,2.89,0.5,9.6,5,1,1070,430,390,220,1060,80,320,998.6,289,50,960,500
9.8,0.88,0.25,2.5,0.104,35,155,1.001,3.41,0.67,11.2,5,1,980,880,250,250,1040,350,1550,1001,341,67,1120,500
15.9,0.36,0.65,7.5,0.096,22,71,0.9976,2.98,0.84,14.9,5,1,1590,360,650,750,960,220,710,997.6,298,84,1490,500
9.4,0.33,0.59,2.8,0.079,9,30,0.9976,3.12,0.54,12,6,1,940,330,590,280,790,90,300,997.6,312,54,1200,600
8.6,0.47,0.47,2.4,0.074,7,29,0.9979,3.08,0.46,9.5,5,1,860,470,470,240,740,70,290,997.9,308,46,950,500
9.7,0.55,0.17,2.9,0.087,20,53,1.0004,3.14,0.61,9.4,5,1,970,550,170,290,870,200,530,1000.4,314,61,940,500
10.7,0.43,0.39,2.2,0.106,8,32,0.9986,2.89,0.5,9.6,5,1,1070,430,390,220,1060,80,320,998.6,289,50,960,500
12,0.5,0.59,1.4,0.073,23,42,0.998,2.92,0.68,10.5,7,1,1200,500,590,140,730,230,420,998,292,68,1050,700
7.2,0.52,0.07,1.4,0.074,5,20,0.9973,3.32,0.81,9.6,6,1,720,520,70,140,740,50,200,997.3,332,81,960,600
7.1,0.84,0.02,4.4,0.096,5,13,0.997,3.41,0.57,11,4,1,710,840,20,440,960,50,130,997,341,57,1100,400
7.2,0.52,0.07,1.4,0.074,5,20,0.9973,3.32,0.81,9.6,6,1,720,520,70,140,740,50,200,997.3,332,81,960,600
7.5,0.42,0.31,1.6,0.08,15,42,0.9978,3.31,0.64,9,5,1,750,420,310,160,800,150,420,997.8,331,64,900,500
7.2,0.57,0.06,1.6,0.076,9,27,0.9972,3.36,0.7,9.6,6,1,720,570,60,160,760,90,270,997.2,336,70,960,600
10.1,0.28,0.46,1.8,0.05,5,13,0.9974,3.04,0.79,10.2,6,1,1010,280,460,180,500,50,130,997.4,304,79,1020,600
12.1,0.4,0.52,2,0.092,15,54,1,3.03,0.66,10.2,5,1,1210,400,520,200,920,150,540,1000,303,66,1020,500
9.4,0.59,0.14,2,0.084,25,48,0.9981,3.14,0.56,9.7,5,1,940,590,140,200,840,250,480,998.1,314,56,970,500
8.3,0.49,0.36,1.8,0.222,6,16,0.998,3.18,0.6,9.5,6,1,830,490,360,180,2220,60,160,998,318,60,950,600
11.3,0.34,0.45,2,0.082,6,15,0.9988,2.94,0.66,9.2,6,1,1130,340,450,200,820,60,150,998.8,294,66,920,600
10,0.73,0.43,2.3,0.059,15,31,0.9966,3.15,0.57,11,5,1,1000,730,430,230,590,150,310,996.6,315,57,1100,500
11.3,0.34,0.45,2,0.082,6,15,0.9988,2.94,0.66,9.2,6,1,1130,340,450,200,820,60,150,998.8,294,66,920,600
6.9,0.4,0.24,2.5,0.083,30,45,0.9959,3.26,0.58,10,5,1,690,400,240,250,830,300,450,995.9,326,58,1000,500
8.2,0.73,0.21,1.7,0.074,5,13,0.9968,3.2,0.52,9.5,5,1,820,730,210,170,740,50,130,996.8,320,52,950,500
9.8,1.24,0.34,2,0.079,32,151,0.998,3.15,0.53,9.5,5,1,980,1240,340,200,790,320,1510,998,315,53,950,500
8.2,0.73,0.21,1.7,0.074,5,13,0.9968,3.2,0.52,9.5,5,1,820,730,210,170,740,50,130,996.8,320,52,950,500
10.8,0.4,0.41,2.2,0.084,7,17,0.9984,3.08,0.67,9.3,6,1,1080,400,410,220,840,70,170,998.4,308,67,930,600
9.3,0.41,0.39,2.2,0.064,12,31,0.9984,3.26,0.65,10.2,5,1,930,410,390,220,640,120,310,998.4,326,65,1020,500
10.8,0.4,0.41,2.2,0.084,7,17,0.9984,3.08,0.67,9.3,6,1,1080,400,410,220,840,70,170,998.4,308,67,930,600
8.6,0.8,0.11,2.3,0.084,12,31,0.9979,3.4,0.48,9.9,5,1,860,800,110,230,840,120,310,997.9,340,48,990,500
8.3,0.78,0.1,2.6,0.081,45,87,0.9983,3.48,0.53,10,5,1,830,780,100,260,810,450,870,998.3,348,53,1000,500
10.8,0.26,0.45,3.3,0.06,20,49,0.9972,3.13,0.54,9.6,5,1,1080,260,450,330,600,200,490,997.2,313,54,960,500
13.3,0.43,0.58,1.9,0.07,15,40,1.0004,3.06,0.49,9,5,1,1330,430,580,190,700,150,400,1000.4,306,49,900,500
8,0.45,0.23,2.2,0.094,16,29,0.9962,3.21,0.49,10.2,6,1,800,450,230,220,940,160,290,996.2,321,49,1020,600
8.5,0.46,0.31,2.25,0.078,32,58,0.998,3.33,0.54,9.8,5,1,850,460,310,225,780,320,580,998,333,54,980,500
8.1,0.78,0.23,2.6,0.059,5,15,0.997,3.37,0.56,11.3,5,1,810,780,230,260,590,50,150,997,337,56,1130,500
9.8,0.98,0.32,2.3,0.078,35,152,0.998,3.25,0.48,9.4,5,1,980,980,320,230,780,350,1520,998,325,48,940,500
8.1,0.78,0.23,2.6,0.059,5,15,0.997,3.37,0.56,11.3,5,1,810,780,230,260,590,50,150,997,337,56,1130,500
7.1,0.65,0.18,1.8,0.07,13,40,0.997,3.44,0.6,9.1,5,1,710,650,180,180,700,130,400,997,344,60,910,500
9.1,0.64,0.23,3.1,0.095,13,38,0.9998,3.28,0.59,9.7,5,1,910,640,230,310,950,130,380,999.8,328,59,970,500
7.7,0.66,0.04,1.6,0.039,4,9,0.9962,3.4,0.47,9.4,5,1,770,660,40,160,390,40,90,996.2,340,47,940,500
8.1,0.38,0.48,1.8,0.157,5,17,0.9976,3.3,1.05,9.4,5,1,810,380,480,180,1570,50,170,997.6,330,105,940,500
7.4,1.185,0,4.25,0.097,5,14,0.9966,3.63,0.54,10.7,3,1,740,1185,0,425,970,50,140,996.6,363,54,1070,300
9.2,0.92,0.24,2.6,0.087,12,93,0.9998,3.48,0.54,9.8,5,1,920,920,240,260,870,120,930,999.8,348,54,980,500
8.6,0.49,0.51,2,0.422,16,62,0.9979,3.03,1.17,9,5,1,860,490,510,200,4220,160,620,997.9,303,117,900,500
9,0.48,0.32,2.8,0.084,21,122,0.9984,3.32,0.62,9.4,5,1,900,480,320,280,840,210,1220,998.4,332,62,940,500
9,0.47,0.31,2.7,0.084,24,125,0.9984,3.31,0.61,9.4,5,1,900,470,310,270,840,240,1250,998.4,331,61,940,500
5.1,0.47,0.02,1.3,0.034,18,44,0.9921,3.9,0.62,12.8,6,1,510,470,20,130,340,180,440,992.1,390,62,1280,600
7,0.65,0.02,2.1,0.066,8,25,0.9972,3.47,0.67,9.5,6,1,700,650,20,210,660,80,250,997.2,347,67,950,600
7,0.65,0.02,2.1,0.066,8,25,0.9972,3.47,0.67,9.5,6,1,700,650,20,210,660,80,250,997.2,347,67,950,600
9.4,0.615,0.28,3.2,0.087,18,72,1.0001,3.31,0.53,9.7,5,1,940,615,280,320,870,180,720,1000.1,331,53,970,500
11.8,0.38,0.55,2.1,0.071,5,19,0.9986,3.11,0.62,10.8,6,1,1180,380,550,210,710,50,190,998.6,311,62,1080,600
10.6,1.02,0.43,2.9,0.076,26,88,0.9984,3.08,0.57,10.1,6,1,1060,1020,430,290,760,260,880,998.4,308,57,1010,600
7,0.65,0.02,2.1,0.066,8,25,0.9972,3.47,0.67,9.5,6,1,700,650,20,210,660,80,250,997.2,347,67,950,600
7,0.64,0.02,2.1,0.067,9,23,0.997,3.47,0.67,9.4,6,1,700,640,20,210,670,90,230,997,347,67,940,600
7.5,0.38,0.48,2.6,0.073,22,84,0.9972,3.32,0.7,9.6,4,1,750,380,480,260,730,220,840,997.2,332,70,960,400
9.1,0.765,0.04,1.6,0.078,4,14,0.998,3.29,0.54,9.7,4,1,910,765,40,160,780,40,140,998,329,54,970,400
8.4,1.035,0.15,6,0.073,11,54,0.999,3.37,0.49,9.9,5,1,840,1035,150,600,730,110,540,999,337,49,990,500
7,0.78,0.08,2,0.093,10,19,0.9956,3.4,0.47,10,5,1,700,780,80,200,930,100,190,995.6,340,47,1000,500
7.4,0.49,0.19,3,0.077,16,37,0.9966,3.37,0.51,10.5,5,1,740,490,190,300,770,160,370,996.6,337,51,1050,500
7.8,0.545,0.12,2.5,0.068,11,35,0.996,3.34,0.61,11.6,6,1,780,545,120,250,680,110,350,996,334,61,1160,600
9.7,0.31,0.47,1.6,0.062,13,33,0.9983,3.27,0.66,10,6,1,970,310,470,160,620,130,330,998.3,327,66,1000,600
10.6,1.025,0.43,2.8,0.08,21,84,0.9985,3.06,0.57,10.1,5,1,1060,1025,430,280,800,210,840,998.5,306,57,1010,500
8.9,0.565,0.34,3,0.093,16,112,0.9998,3.38,0.61,9.5,5,1,890,565,340,300,930,160,1120,999.8,338,61,950,500
8.7,0.69,0,3.2,0.084,13,33,0.9992,3.36,0.45,9.4,5,1,870,690,0,320,840,130,330,999.2,336,45,940,500
8,0.43,0.36,2.3,0.075,10,48,0.9976,3.34,0.46,9.4,5,1,800,430,360,230,750,100,480,997.6,334,46,940,500
9.9,0.74,0.28,2.6,0.078,21,77,0.998,3.28,0.51,9.8,5,1,990,740,280,260,780,210,770,998,328,51,980,500
7.2,0.49,0.18,2.7,0.069,13,34,0.9967,3.29,0.48,9.2,6,1,720,490,180,270,690,130,340,996.7,329,48,920,600
8,0.43,0.36,2.3,0.075,10,48,0.9976,3.34,0.46,9.4,5,1,800,430,360,230,750,100,480,997.6,334,46,940,500
7.6,0.46,0.11,2.6,0.079,12,49,0.9968,3.21,0.57,10,5,1,760,460,110,260,790,120,490,996.8,321,57,1000,500
8.4,0.56,0.04,2,0.082,10,22,0.9976,3.22,0.44,9.6,5,1,840,560,40,200,820,100,220,997.6,322,44,960,500
7.1,0.66,0,3.9,0.086,17,45,0.9976,3.46,0.54,9.5,5,1,710,660,0,390,860,170,450,997.6,346,54,950,500
8.4,0.56,0.04,2,0.082,10,22,0.9976,3.22,0.44,9.6,5,1,840,560,40,200,820,100,220,997.6,322,44,960,500
8.9,0.48,0.24,2.85,0.094,35,106,0.9982,3.1,0.53,9.2,5,1,890,480,240,285,940,350,1060,998.2,310,53,920,500
7.6,0.42,0.08,2.7,0.084,15,48,0.9968,3.21,0.59,10,5,1,760,420,80,270,840,150,480,996.8,321,59,1000,500
7.1,0.31,0.3,2.2,0.053,36,127,0.9965,2.94,1.62,9.5,5,1,710,310,300,220,530,360,1270,996.5,294,162,950,500
7.5,1.115,0.1,3.1,0.086,5,12,0.9958,3.54,0.6,11.2,4,1,750,1115,100,310,860,50,120,995.8,354,60,1120,400
9,0.66,0.17,3,0.077,5,13,0.9976,3.29,0.55,10.4,5,1,900,660,170,300,770,50,130,997.6,329,55,1040,500
8.1,0.72,0.09,2.8,0.084,18,49,0.9994,3.43,0.72,11.1,6,1,810,720,90,280,840,180,490,999.4,343,72,1110,600
6.4,0.57,0.02,1.8,0.067,4,11,0.997,3.46,0.68,9.5,5,1,640,570,20,180,670,40,110,997,346,68,950,500
6.4,0.57,0.02,1.8,0.067,4,11,0.997,3.46,0.68,9.5,5,1,640,570,20,180,670,40,110,997,346,68,950,500
6.4,0.865,0.03,3.2,0.071,27,58,0.995,3.61,0.49,12.7,6,1,640,865,30,320,710,270,580,995,361,49,1270,600
9.5,0.55,0.66,2.3,0.387,12,37,0.9982,3.17,0.67,9.6,5,1,950,550,660,230,3870,120,370,998.2,317,67,960,500
8.9,0.875,0.13,3.45,0.088,4,14,0.9994,3.44,0.52,11.5,5,1,890,875,130,345,880,40,140,999.4,344,52,1150,500
7.3,0.835,0.03,2.1,0.092,10,19,0.9966,3.39,0.47,9.6,5,1,730,835,30,210,920,100,190,996.6,339,47,960,500
7,0.45,0.34,2.7,0.082,16,72,0.998,3.55,0.6,9.5,5,1,700,450,340,270,820,160,720,998,355,60,950,500
7.7,0.56,0.2,2,0.075,9,39,0.9987,3.48,0.62,9.3,5,1,770,560,200,200,750,90,390,998.7,348,62,930,500
7.7,0.965,0.1,2.1,0.112,11,22,0.9963,3.26,0.5,9.5,5,1,770,965,100,210,1120,110,220,996.3,326,50,950,500
7.7,0.965,0.1,2.1,0.112,11,22,0.9963,3.26,0.5,9.5,5,1,770,965,100,210,1120,110,220,996.3,326,50,950,500
8.2,0.59,0,2.5,0.093,19,58,1.0002,3.5,0.65,9.3,6,1,820,590,0,250,930,190,580,1000.2,350,65,930,600
9,0.46,0.23,2.8,0.092,28,104,0.9983,3.1,0.56,9.2,5,1,900,460,230,280,920,280,1040,998.3,310,56,920,500
9,0.69,0,2.4,0.088,19,38,0.999,3.35,0.6,9.3,5,1,900,690,0,240,880,190,380,999,335,60,930,500
8.3,0.76,0.29,4.2,0.075,12,16,0.9965,3.45,0.68,11.5,6,1,830,760,290,420,750,120,160,996.5,345,68,1150,600
9.2,0.53,0.24,2.6,0.078,28,139,0.99788,3.21,0.57,9.5,5,1,920,530,240,260,780,280,1390,997.88,321,57,950,500
6.5,0.615,0,1.9,0.065,9,18,0.9972,3.46,0.65,9.2,5,1,650,615,0,190,650,90,180,997.2,346,65,920,500
11.6,0.41,0.58,2.8,0.096,25,101,1.00024,3.13,0.53,10,5,1,1160,410,580,280,960,250,1010,1000.24,313,53,1000,500
11.1,0.39,0.54,2.7,0.095,21,101,1.0001,3.13,0.51,9.5,5,1,1110,390,540,270,950,210,1010,1000.1,313,51,950,500
7.3,0.51,0.18,2.1,0.07,12,28,0.99768,3.52,0.73,9.5,6,1,730,510,180,210,700,120,280,997.68,352,73,950,600
8.2,0.34,0.38,2.5,0.08,12,57,0.9978,3.3,0.47,9,6,1,820,340,380,250,800,120,570,997.8,330,47,900,600
8.6,0.33,0.4,2.6,0.083,16,68,0.99782,3.3,0.48,9.4,5,1,860,330,400,260,830,160,680,997.82,330,48,940,500
7.2,0.5,0.18,2.1,0.071,12,31,0.99761,3.52,0.72,9.6,6,1,720,500,180,210,710,120,310,997.61,352,72,960,600
7.3,0.51,0.18,2.1,0.07,12,28,0.99768,3.52,0.73,9.5,6,1,730,510,180,210,700,120,280,997.68,352,73,950,600
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,5,1,830,650,100,290,890,170,400,998.03,329,55,950,500
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,5,1,830,650,100,290,890,170,400,998.03,329,55,950,500
7.6,0.54,0.13,2.5,0.097,24,66,0.99785,3.39,0.61,9.4,5,1,760,540,130,250,970,240,660,997.85,339,61,940,500
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,5,1,830,650,100,290,890,170,400,998.03,329,55,950,500
7.8,0.48,0.68,1.7,0.415,14,32,0.99656,3.09,1.06,9.1,6,1,780,480,680,170,4150,140,320,996.56,309,106,910,600
7.8,0.91,0.07,1.9,0.058,22,47,0.99525,3.51,0.43,10.7,6,1,780,910,70,190,580,220,470,995.25,351,43,1070,600
6.3,0.98,0.01,2,0.057,15,33,0.99488,3.6,0.46,11.2,6,1,630,980,10,200,570,150,330,994.88,360,46,1120,600
8.1,0.87,0,2.2,0.084,10,31,0.99656,3.25,0.5,9.8,5,1,810,870,0,220,840,100,310,996.56,325,50,980,500
8.1,0.87,0,2.2,0.084,10,31,0.99656,3.25,0.5,9.8,5,1,810,870,0,220,840,100,310,996.56,325,50,980,500
8.8,0.42,0.21,2.5,0.092,33,88,0.99823,3.19,0.52,9.2,5,1,880,420,210,250,920,330,880,998.23,319,52,920,500
9,0.58,0.25,2.8,0.075,9,104,0.99779,3.23,0.57,9.7,5,1,900,580,250,280,750,90,1040,997.79,323,57,970,500
9.3,0.655,0.26,2,0.096,5,35,0.99738,3.25,0.42,9.6,5,1,930,655,260,200,960,50,350,997.38,325,42,960,500
8.8,0.7,0,1.7,0.069,8,19,0.99701,3.31,0.53,10,6,1,880,700,0,170,690,80,190,997.01,331,53,1000,600
9.3,0.655,0.26,2,0.096,5,35,0.99738,3.25,0.42,9.6,5,1,930,655,260,200,960,50,350,997.38,325,42,960,500
9.1,0.68,0.11,2.8,0.093,11,44,0.99888,3.31,0.55,9.5,6,1,910,680,110,280,930,110,440,998.88,331,55,950,600
9.2,0.67,0.1,3,0.091,12,48,0.99888,3.31,0.54,9.5,6,1,920,670,100,300,910,120,480,998.88,331,54,950,600
8.8,0.59,0.18,2.9,0.089,12,74,0.99738,3.14,0.54,9.4,5,1,880,590,180,290,890,120,740,997.38,314,54,940,500
7.5,0.6,0.32,2.7,0.103,13,98,0.99938,3.45,0.62,9.5,5,1,750,600,320,270,1030,130,980,999.38,345,62,950,500
7.1,0.59,0.02,2.3,0.082,24,94,0.99744,3.55,0.53,9.7,6,1,710,590,20,230,820,240,940,997.44,355,53,970,600
7.9,0.72,0.01,1.9,0.076,7,32,0.99668,3.39,0.54,9.6,5,1,790,720,10,190,760,70,320,996.68,339,54,960,500
7.1,0.59,0.02,2.3,0.082,24,94,0.99744,3.55,0.53,9.7,6,1,710,590,20,230,820,240,940,997.44,355,53,970,600
